timestamp,ph,tds,temp,turbidity,do
2024-01-01 00:00:00,7.059605698361348,259.2903161707667,24.91718544757903,3.3530764573302037,8.538398136372962
2024-01-01 00:05:00,6.9979905622870575,281.67003221678084,25.083303367822662,22.983788672101603,8.65562628936104
2024-01-01 00:10:00,7.106880852542297,264.15713633729143,24.667574219290607,31.46728869101285,8.344976470897846
2024-01-01 00:15:00,7.22648510525863,306.6250828167672,25.525733137311484,48.32463235933219,7.947711065260756
2024-01-01 00:20:00,7.030167436373417,371.83071188771476,25.017147463512742,69.0747821265233,7.66325810566598
2024-01-01 00:25:00,7.044688437277893,253.73747057152772,25.120027360056376,56.56959239601167,0.11838751550687504
2024-01-01 00:30:00,7.2767778512305465,360.04922986610484,25.02272444220276,24.41596552435554,7.407512904862632
2024-01-01 00:35:00,7.193814044887651,253.09967565918674,26.245396334769275,35.220738539646284,8.545022927501357
2024-01-01 00:40:00,7.059790366573196,249.14236725018696,25.6363913945609,43.98463013656068,8.614553544010667
2024-01-01 00:45:00,7.195589512963904,349.1156771005928,27.012918232486445,42.21164136609965,7.0414201854575325
2024-01-01 00:50:00,7.089170568546553,355.316182680457,26.601272209332546,42.379904616656965,7.2944800136127785
2024-01-01 00:55:00,7.103128668636985,351.0845962057593,26.55985528465746,13.099363317202531,8.533564636885936
2024-01-01 01:00:00,7.20221824406609,221.05215550691153,25.866942004620945,17.99792475255277,8.680337337936574
2024-01-01 01:05:00,6.95768051111717,272.04294131567696,25.944283183819984,35.54335008299838,8.172103192514344
2024-01-01 01:10:00,6.994294090333305,349.37931552019927,26.909753863780285,0.0,7.896017936630498
2024-01-01 01:15:00,7.14773245669735,302.4925104338337,26.634163746413698,57.93751192188877,7.40285188378531
2024-01-01 01:20:00,7.1074965533171754,235.57842922815215,26.02613657069955,14.325339467186215,8.497392778011516
2024-01-01 01:25:00,7.280475890704212,327.4990763475265,26.32746065190596,60.11171648267908,7.894418996956575
2024-01-01 01:30:00,7.147427881297688,257.1115644605118,26.432769481794104,54.833898312443786,7.989467468943411
2024-01-01 01:35:00,7.100427609076002,407.67149090353274,28.085977445214287,39.50971368292896,7.379313340995247
2024-01-01 01:40:00,7.459178046763373,392.69048774509554,28.28391319002792,69.64549090128554,7.475735214010285
2024-01-01 01:45:00,7.269480223984372,336.24584558133404,27.393363702375648,61.676239177565364,7.240661281898741
2024-01-01 01:50:00,7.317821233725832,381.6604022861864,27.5852917351019,42.90379069761651,7.443287543578207
2024-01-01 01:55:00,7.1517581146503675,303.88748100740287,27.231837987293215,36.75918174653618,8.146468287303142
2024-01-01 02:00:00,7.270271950079921,345.92624966250094,27.18839756408739,69.24096819641218,7.035480271992908
2024-01-01 02:05:00,7.361632914282549,388.6632177181245,28.305801464691527,54.073437674059505,7.172669207325542
2024-01-01 02:10:00,7.222776124677171,314.72992090765877,28.34419231656694,66.63043941274577,7.920440280734124
2024-01-01 02:15:00,7.4183956336766945,284.688769709143,27.203501457089,0.0,8.21006086246566
2024-01-01 02:20:00,7.313489724330622,197.72268250937304,27.318367633919546,41.85583606585789,8.635128072125347
2024-01-01 02:25:00,7.362650272330509,295.01198845671036,27.510168455158198,13.202417683448061,8.049354603100053
2024-01-01 02:30:00,7.337363297590796,349.40539107373866,27.727074401341984,46.95449940395167,7.996055227625849
2024-01-01 02:35:00,7.643578284453055,356.73800565405776,28.428464112007628,62.113304449620564,6.690120867141459
2024-01-01 02:40:00,7.431239195180264,330.2619039431046,27.381814797772805,81.29589811213728,7.2694005807334525
2024-01-01 02:45:00,7.31729964453598,267.5220543022656,27.931833210350785,24.612768146369557,7.620785653239116
2024-01-01 02:50:00,7.5541036403279485,181.39070586314458,27.799903919635646,28.55543918711757,8.261240563572557
2024-01-01 02:55:00,7.319872659401982,270.2870941197159,27.73504891339298,41.603696564475044,7.692276058560954
2024-01-01 03:00:00,7.502210763416905,281.7393077367629,28.19493001381716,24.596343357600336,7.881861533941968
2024-01-01 03:05:00,7.252552864149519,281.22426196859914,27.901460806471356,63.6324076742151,7.252891911429695
2024-01-01 03:10:00,7.3386854266915345,337.1133814186755,28.497956351007097,45.4537781636213,7.418618681881705
2024-01-01 03:15:00,7.531829406986793,419.1405846608904,27.644133653631826,53.396169700565444,7.191179292598428
2024-01-01 03:20:00,7.606739786836675,307.41175211046556,27.768949025183943,57.77405014100645,7.093355915229065
2024-01-01 03:25:00,7.548380857547988,286.9960926506123,27.80393307927274,42.915574305022425,7.608912077175144
2024-01-01 03:30:00,7.52340265767863,284.4466912197544,26.736414960492535,27.871551997470416,8.852978868496326
2024-01-01 03:35:00,7.510378609648386,307.4630860144629,27.415129601998267,44.1127495347538,7.83051266400011
2024-01-01 03:40:00,7.3780818234301675,250.30237437909608,27.32267138266627,25.39149152868702,7.670530285643166
2024-01-01 03:45:00,7.477875470775119,307.2119135247633,28.16317548333271,47.52021345856789,7.189017480362644
2024-01-01 03:50:00,7.517487542518816,327.048740179908,27.52075113250187,66.29119142503134,7.467125522561779
2024-01-01 03:55:00,7.707877694852321,312.5811638144693,27.388039861783987,22.129492345276827,7.959434285633079
2024-01-01 04:00:00,7.6302638841137425,327.45251604028687,28.03724414086038,15.725205773172494,7.664783224653331
2024-01-01 04:05:00,7.385215886381011,326.0248565609121,27.004431668094334,47.286241546439086,8.314475988626121
2024-01-01 04:10:00,7.643162786976035,193.68619906521337,26.367070544542006,24.32831761838255,9.409856009405663
2024-01-01 04:15:00,7.565292580966992,338.2122095037242,27.42095907793879,47.545515963425586,7.463653695539551
2024-01-01 04:20:00,7.537236159096477,259.7391092602528,26.683115676927297,49.395025875206656,8.267267373493416
2024-01-01 04:25:00,7.698563876248645,234.24965021976254,26.549569868718088,0.0,8.919753216051317
2024-01-01 04:30:00,7.755307258568881,233.73289032870022,27.26479177832506,55.48363306960585,8.321486146104707
2024-01-01 04:35:00,7.749491407920487,326.01249662835176,27.582121692147965,22.907254772312616,7.638984769545188
2024-01-01 04:40:00,7.542905382690912,286.6455043665088,27.34473984465535,43.88531620703164,8.428385299904658
2024-01-01 04:45:00,7.612100357067262,199.08187296087536,27.121811378865335,26.766446939275163,8.46172964146871
2024-01-01 04:50:00,7.694270047451925,328.682268911537,27.471740661046038,35.394973149890966,7.832627668925414
2024-01-01 04:55:00,7.776612375544822,213.62351215207036,25.683406567406152,74.5603343999633,8.10488336021977
2024-01-01 05:00:00,7.606788325007475,308.38928151109263,26.90074906081693,51.80481449146785,7.6700097085421985
2024-01-01 05:05:00,7.646464120056273,314.30993554038326,26.424830685454047,63.809264836090975,7.702899329664046
